BuildingGUID,GUID,IfcClass,Nl-sfb,Material,TaskID,Resource,TaskName,TaskStart,TaskFinish,Element on time or not,IfcClass_Clean,PlannedDurationDays,BIM_IfcClass,BIM_ElementName,BIM_Description,BIM_ObjectType,BIM_Tag,BIM_TypeName,BIM_BuildingStorey,BIM_HasGeometry,BIM_IfcClass_Clean,Class_Exact_Match,Class_Relationship,Canonical_IfcClass
2CKEPCy9T9zQMKorZoDrni,3SLFVhErbETg7vkVqhJmtW,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00200,fund_strook_(#11507),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#11507),,,B2C7512B-6E2A-4529-8667-39899690A435,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1ei90H7Bb5_fZwEyprK4wB,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1400x250,ST00200,fund_strook_(#11634),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#11634),,,B6E5444C-7697-4C4E-873F-C1FE61CAD9D1,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3P7_03M9j4qfTpY82oA7qG,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00200,fund_strook_(#11761),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#11761),,,FAAE016E-6FBF-49E1-9E68-E86DCB6DFB9C,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2wgL5LHzz2E8w8G68rTVPh,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00200,fund_strook_(#11927),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#11927),,,55048273-9117-4CEC-8F98-CDCD5C503179,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2F6KORhx58_911OMinsiC1,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00200,fund_strook_(#12054),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#12054),,,D5AA5851-82D5-430F-A860-BBA3F59F7DED,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3QPQ0M3XLDPQT3whn6YFzl,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00200,fund_strook_(#12181),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#12181),,,030D491B-06E5-481A-81B4-A148219A9ECF,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3hyBmIA9vBAAbnFe7JERse,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00200,fund_strook_(#12347),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#12347),,,941D36EF-B3D2-4F21-B0A0-5263E936B889,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2vDGAiCMz1EgMACLLW94wj,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00200,fund_strook_(#12513),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#12513),,,F3E081DE-E590-43CC-93BE-FC8699597B96,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3qqefgPMbCKOfgM2m0OEf4,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00200,fund_strook_(#12640),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#12640),,,252EB960-3620-420E-82E9-A4C64FEA491E,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2TjPlUWNf9yOVI0lQMOSNy,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00200,fund_strook_(#12767),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#12767),,,CBEDF6B1-A041-4860-BA78-CBF2337C144D,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,29BOVlph15px1swoAw3ZkS,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00200,fund_strook_(#12894),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#12894),,,F5FD27C2-9E54-4A63-8343-853FD49C90B2,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1rmhw$lQ96KvGwXixf1ieA,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1200x250,ST00200,fund_strook_(#13021),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#13021),,,9EDDCEC9-167E-434D-BE22-122E09334665,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2wRDzVfR9EwhluR32nQMBE,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00200,fund_strook_(#13187),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#13187),,,111A08D4-E96F-42F2-954B-A1C41175A40E,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1uEzbhHRDA98l7q7eTPW6W,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00200,fund_strook_(#3776),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#3776),,,CE363996-FEEC-4016-BC91-6BF8C27FC0E7,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3eW1ejUUD8Z83etxIha2Q6,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_2600x550,ST00200,fund_strook_(#5041),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#5041),,,DFC6FC87-1C73-46DA-8935-11FC512483BC,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3x8FpcNtn5dhlulWMrejSh,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00200,fund_strook_(#5860),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#5860),,,7249C765-5305-49C2-98EB-C367CE948AD3,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,0vDPjO0AzA2RjW5bZfipZc,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00200,fund_strook_(#5991),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#5991),,,004A5632-487C-4F73-BA73-1C18FC54B670,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,0wc9xUAq1D8gPTinpIsyhl,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_900x250,ST00200,fund_strook_(#6129),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#6129),,,6CEE971A-D49C-471B-B983-FFEB67B7C616,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2mDRqz_0n11QrR8$KLRplg,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_2600x550,ST00200,fund_strook_(#639),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#639),,,64109441-AF2A-45EA-AFB6-1828B94ADFF8,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1olNo2H6j18AMsF6vNwyOJ,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00200,fund_strook_(#7939),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#7939),,,DA4EC50D-1732-43D2-A99E-ED1848FA31ED,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1htIOmH4b7Tf006E86T$VI,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00200,fund_strook_(#8937),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#8937),,,1169A602-FDB7-455F-BB4A-8B4E069DBEDF,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3mVuN59AD7ZOorZUKionH9,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00200,fund_strook_(#9103),Stellen funderingkist incl. poeren,2015-03-12,2015-03-20,On time,beam,9.0,IfcBeam,fund_strook_(#9103),,,C9CD81F1-98AC-4D17-A176-ABD42A9A99A9,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1KASldv$r8FgJ_cnX$UWsD,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonpoer_1600x300,ST00210,fund_poer_(#8265),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_poer_(#8265),,,DE8201FC-2787-4D1C-8DEB-8DA04A28DC78,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,28n152n4TDhfCgPSt939HS,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#10099),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#10099),,,E47BB9B2-63EB-43DE-9CCB-8FD214ADF34A,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3e$rrJY7D1Rhx1v_XSSOhd,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#10265),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#10265),,,63A924BB-B7AB-4B2C-BEE0-502CA7D305F7,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2J6c62A5XD2QcGjShzZgXq,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1400x250,ST00210,fund_strook_(#10569),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#10569),,,D48C1283-0735-4D8E-AE46-059D45495E23,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,397U34bofE49REjBsbvQCB,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00210,fund_strook_(#10711),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#10711),,,4A2B3D74-66CA-43C3-8720-1C841ED7529A,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,26byCAFGr1I8W5h9B84Q16,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1200x250,ST00210,fund_strook_(#10853),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#10853),,,0C36156C-8154-46FA-8794-40A690A0E849,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1Asg_4IIzBJRAZjWOOBoop,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1200x250,ST00210,fund_strook_(#10984),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#10984),,,85B7195B-E184-43F1-B01F-C7B975A443BC,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3J_1it95T5gfMFEztXNCUR,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00210,fund_strook_(#11111),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#11111),,,8D85BE90-EED9-42AC-A347-3B1913AAB671,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1zQYOrUqP5TAaFPeCmMGH$,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_600x250,ST00210,fund_strook_(#11249),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#11249),,,3949CBDF-DDD8-4FB6-ACCC-FDB8E8EAB0D3,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,36OAgfylj3i8B$_ULHcQpS,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_600x250,ST00210,fund_strook_(#11380),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#11380),,,600D20DB-0BB0-4996-960B-83E80D136ED5,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3SLFVhErbETg7vkVqhJmtW,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00210,fund_strook_(#11507),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#11507),,,B2C7512B-6E2A-4529-8667-39899690A435,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1ei90H7Bb5_fZwEyprK4wB,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1400x250,ST00210,fund_strook_(#11634),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#11634),,,B6E5444C-7697-4C4E-873F-C1FE61CAD9D1,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3P7_03M9j4qfTpY82oA7qG,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00210,fund_strook_(#11761),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#11761),,,FAAE016E-6FBF-49E1-9E68-E86DCB6DFB9C,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2wgL5LHzz2E8w8G68rTVPh,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#11927),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#11927),,,55048273-9117-4CEC-8F98-CDCD5C503179,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2F6KORhx58_911OMinsiC1,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00210,fund_strook_(#12054),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#12054),,,D5AA5851-82D5-430F-A860-BBA3F59F7DED,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3QPQ0M3XLDPQT3whn6YFzl,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00210,fund_strook_(#12181),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#12181),,,030D491B-06E5-481A-81B4-A148219A9ECF,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3hyBmIA9vBAAbnFe7JERse,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#12347),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#12347),,,941D36EF-B3D2-4F21-B0A0-5263E936B889,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2vDGAiCMz1EgMACLLW94wj,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#12513),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#12513),,,F3E081DE-E590-43CC-93BE-FC8699597B96,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3qqefgPMbCKOfgM2m0OEf4,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00210,fund_strook_(#12640),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#12640),,,252EB960-3620-420E-82E9-A4C64FEA491E,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2TjPlUWNf9yOVI0lQMOSNy,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00210,fund_strook_(#12767),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#12767),,,CBEDF6B1-A041-4860-BA78-CBF2337C144D,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,29BOVlph15px1swoAw3ZkS,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00210,fund_strook_(#12894),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#12894),,,F5FD27C2-9E54-4A63-8343-853FD49C90B2,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1rmhw$lQ96KvGwXixf1ieA,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1200x250,ST00210,fund_strook_(#13021),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#13021),,,9EDDCEC9-167E-434D-BE22-122E09334665,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2wRDzVfR9EwhluR32nQMBE,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#13187),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#13187),,,111A08D4-E96F-42F2-954B-A1C41175A40E,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1uEzbhHRDA98l7q7eTPW6W,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#3776),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#3776),,,CE363996-FEEC-4016-BC91-6BF8C27FC0E7,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3eW1ejUUD8Z83etxIha2Q6,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_2600x550,ST00210,fund_strook_(#5041),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#5041),,,DFC6FC87-1C73-46DA-8935-11FC512483BC,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3x8FpcNtn5dhlulWMrejSh,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00210,fund_strook_(#5860),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#5860),,,7249C765-5305-49C2-98EB-C367CE948AD3,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,0vDPjO0AzA2RjW5bZfipZc,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00210,fund_strook_(#5991),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#5991),,,004A5632-487C-4F73-BA73-1C18FC54B670,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,0wc9xUAq1D8gPTinpIsyhl,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_900x250,ST00210,fund_strook_(#6129),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#6129),,,6CEE971A-D49C-471B-B983-FFEB67B7C616,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2mDRqz_0n11QrR8$KLRplg,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_2600x550,ST00210,fund_strook_(#639),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#639),,,64109441-AF2A-45EA-AFB6-1828B94ADFF8,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1olNo2H6j18AMsF6vNwyOJ,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#7939),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#7939),,,DA4EC50D-1732-43D2-A99E-ED1848FA31ED,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1htIOmH4b7Tf006E86T$VI,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#8937),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#8937),,,1169A602-FDB7-455F-BB4A-8B4E069DBEDF,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3mVuN59AD7ZOorZUKionH9,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00210,fund_strook_(#9103),Wapening,2015-03-19,2015-03-24,On time,beam,6.0,IfcBeam,fund_strook_(#9103),,,C9CD81F1-98AC-4D17-A176-ABD42A9A99A9,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1KASldv$r8FgJ_cnX$UWsD,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_betonpoer_1600x300,ST00230,fund_poer_(#8265),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_poer_(#8265),,,DE8201FC-2787-4D1C-8DEB-8DA04A28DC78,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,28n152n4TDhfCgPSt939HS,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00230,fund_strook_(#10099),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_strook_(#10099),,,E47BB9B2-63EB-43DE-9CCB-8FD214ADF34A,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3e$rrJY7D1Rhx1v_XSSOhd,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00230,fund_strook_(#10265),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_strook_(#10265),,,63A924BB-B7AB-4B2C-BEE0-502CA7D305F7,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2J6c62A5XD2QcGjShzZgXq,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1400x250,ST00230,fund_strook_(#10569),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_strook_(#10569),,,D48C1283-0735-4D8E-AE46-059D45495E23,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,397U34bofE49REjBsbvQCB,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00230,fund_strook_(#10711),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_strook_(#10711),,,4A2B3D74-66CA-43C3-8720-1C841ED7529A,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,26byCAFGr1I8W5h9B84Q16,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1200x250,ST00230,fund_strook_(#10853),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_strook_(#10853),,,0C36156C-8154-46FA-8794-40A690A0E849,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1Asg_4IIzBJRAZjWOOBoop,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1200x250,ST00230,fund_strook_(#10984),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_strook_(#10984),,,85B7195B-E184-43F1-B01F-C7B975A443BC,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3J_1it95T5gfMFEztXNCUR,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00230,fund_strook_(#11111),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_strook_(#11111),,,8D85BE90-EED9-42AC-A347-3B1913AAB671,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1zQYOrUqP5TAaFPeCmMGH$,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_600x250,ST00230,fund_strook_(#11249),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_strook_(#11249),,,3949CBDF-DDD8-4FB6-ACCC-FDB8E8EAB0D3,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,36OAgfylj3i8B$_ULHcQpS,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_600x250,ST00230,fund_strook_(#11380),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_strook_(#11380),,,600D20DB-0BB0-4996-960B-83E80D136ED5,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3SLFVhErbETg7vkVqhJmtW,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1000x250,ST00230,fund_strook_(#11507),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_strook_(#11507),,,B2C7512B-6E2A-4529-8667-39899690A435,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,1ei90H7Bb5_fZwEyprK4wB,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_1400x250,ST00230,fund_strook_(#11634),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_strook_(#11634),,,B6E5444C-7697-4C4E-873F-C1FE61CAD9D1,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,3P7_03M9j4qfTpY82oA7qG,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_800x250,ST00230,fund_strook_(#11761),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_strook_(#11761),,,FAAE016E-6FBF-49E1-9E68-E86DCB6DFB9C,,Storey-1,True,beam,True,Exact match,beam
2CKEPCy9T9zQMKorZoDrni,2wgL5LHzz2E8w8G68rTVPh,IfcBeam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST00230,fund_strook_(#11927),Stort,2015-03-25,2015-03-25,On time,beam,1.0,IfcBeam,fund_strook_(#11927),,,55048273-9117-4CEC-8F98-CDCD5C503179,,Storey-1,True,beam,True,Exact match,beam
